municipality,state,code,variable,min_temperature,max_temperature
Cortazar,Guanajuato,Coutput/pdfs/11011,"Rango de temperatura","14,20"
Cuerámaro,Guanajuato,Coutput/pdfs/11012,"Rango de temperatura","16,20"
Doctor Mora,Guanajuato,Coutput/pdfs/11013,"Rango de temperatura","14,18"
Dolores Hidalgo Cuna de la Independencia Nacional,Guanajuato,Coutput/pdfs/11014,"Rango de temperatura","12,18"
Guanajuato,Guanajuato,Coutput/pdfs/11015,"Rango de temperatura","12,20"
Huanímaro,Guanajuato,Coutput/pdfs/11016,"Rango de temperatura","18,20"
Irapuato,Guanajuato,Coutput/pdfs/11017,"Rango de temperatura","16,22"
Jaral del Progreso,Guanajuato,Coutput/pdfs/11018,"Rango de temperatura","14,20"
Jerécuaro,Guanajuato,Coutput/pdfs/11019,"Rango de temperatura","10,20"
León,Guanajuato,Coutput/pdfs/11020,"Rango de temperatura","12,20"
Moroleón,Guanajuato,Coutput/pdfs/11021,"Rango de temperatura","14,20"
Ocampo,Guanajuato,Coutput/pdfs/11022,"Rango de temperatura","12,18"
Pénjamo,Guanajuato,Coutput/pdfs/11023,"Rango de temperatura","16,22"
Pueblo Nuevo,Guanajuato,Coutput/pdfs/11024,"Rango de temperatura","18,22"
Purísima del Rincón,Guanajuato,Coutput/pdfs/11025,"Rango de temperatura","16,20"
Romita,Guanajuato,Coutput/pdfs/11026,"Rango de temperatura","16,20"
Salamanca,Guanajuato,Coutput/pdfs/11027,"Rango de temperatura","14,20"
Salvatierra,Guanajuato,Coutput/pdfs/11028,"Rango de temperatura","14,20"
San Diego de la Unión,Guanajuato,Coutput/pdfs/11029,"Rango de temperatura","12,18"
San Felipe,Guanajuato,Coutput/pdfs/11030,"Rango de temperatura","12,20"
San Francisco del Rincón,Guanajuato,Coutput/pdfs/11031,"Rango de temperatura","16,20"
San José Iturbide,Guanajuato,Coutput/pdfs/11032,"Rango de temperatura","12,18"
San Luis de la Paz,Guanajuato,Coutput/pdfs/11033,"Rango de temperatura","14,22"
Santa Catarina,Guanajuato,Coutput/pdfs/11034,"Rango de temperatura","14,20"
Santa Cruz de Juventino Rosas,Guanajuato,Coutput/pdfs/11035,"Rango de temperatura","16,20"
Santiago Maravatío,Guanajuato,Coutput/pdfs/11036,"Rango de temperatura","16,20"
Silao,Guanajuato,Coutput/pdfs/11037,"Rango de temperatura","14,20"
Tarandacuao,Guanajuato,Coutput/pdfs/11038,"Rango de temperatura","14,20"
Tarimoro,Guanajuato,Coutput/pdfs/11039,"Rango de temperatura","12,20"
Tierra Blanca,Guanajuato,Coutput/pdfs/11040,"Rango de temperatura","10,20"
Uriangato,Guanajuato,Coutput/pdfs/11041,"Rango de temperatura","16,20"
Valle de Santiago,Guanajuato,Coutput/pdfs/11042,"Rango de temperatura","16,22"
Victoria,Guanajuato,Coutput/pdfs/11043,"Rango de temperatura","14,22"
Villagrán,Guanajuato,Coutput/pdfs/11044,"Rango de temperatura","18,20"
Xichú,Guanajuato,Coutput/pdfs/11045,"Rango de temperatura","14,24"
Yuriria,Guanajuato,Coutput/pdfs/11046,"Rango de temperatura","14,20"
Acapulco de Juárez,Guerrero,Coutput/pdfs/12001,"Rango de temperatura","20,28"
Ahuacuotzingo,Guerrero,Coutput/pdfs/12002,"Rango de temperatura","16,28"
Ajuchitlán del Progreso,Guerrero,Coutput/pdfs/12003,"Rango de temperatura","14,30"
Alcozauca de Guerrero,Guerrero,Coutput/pdfs/12004,"Rango de temperatura","12,24"
Alpoyeca,Guerrero,Coutput/pdfs/12005,"Rango de temperatura","20,26"
Apaxtla,Guerrero,Coutput/pdfs/12006,"Rango de temperatura","20,30"
Arcelia,Guerrero,Coutput/pdfs/12007,"Rango de temperatura","20,30"
Atenango del Río,Guerrero,Coutput/pdfs/12008,"Rango de temperatura","22,28"
Atlamajalcingo del Monte,Guerrero,Coutput/pdfs/12009,"Rango de temperatura","12,22"
Atlixtac,Guerrero,Coutput/pdfs/12010,"Rango de temperatura","16,26"
Atoyac de Álvarez,Guerrero,Coutput/pdfs/12011,"Rango de temperatura","12,28"
Ayutla de los Libres,Guerrero,Coutput/pdfs/12012,"Rango de temperatura","20,28"
Azoyú,Guerrero,Coutput/pdfs/12013,"Rango de temperatura","24,28"
Benito Juárez,Guerrero,Coutput/pdfs/12014,"Rango de temperatura","24,26"
Buenavista de Cuéllar,Guerrero,Coutput/pdfs/12015,"Rango de temperatura","16,26"
Coahuayutla de José María Izazaga,Guerrero,Coutput/pdfs/12016,"Rango de temperatura","16,30"
Cocula,Guerrero,Coutput/pdfs/12017,"Rango de temperatura","18,30"
Copala,Guerrero,Coutput/pdfs/12018,"Rango de temperatura","26,28"
Copalillo,Guerrero,Coutput/pdfs/12019,"Rango de temperatura","20,28"
Copanatoyac,Guerrero,Coutput/pdfs/12020,"Rango de temperatura","16,26"
Coyuca de Benítez,Guerrero,Coutput/pdfs/12021,"Rango de temperatura","12,28"
Coyuca de Catalán,Guerrero,Coutput/pdfs/12022,"Rango de temperatura","14,30"
Cuajinicuilapa,Guerrero,Coutput/pdfs/12023,"Rango de temperatura","24,26"
Cualác,Guerrero,Coutput/pdfs/12024,"Rango de temperatura","16,26"
Cuautepec,Guerrero,Coutput/pdfs/12025,"Rango de temperatura","24,28"
Cuetzala del Progreso,Guerrero,Coutput/pdfs/12026,"Rango de temperatura","18,30"
Cutzamala de Pinzón,Guerrero,Coutput/pdfs/12027,"Rango de temperatura","20,30"
Chilapa de Álvarez,Guerrero,Coutput/pdfs/12028,"Rango de temperatura","16,26"
Chilpancingo de los Bravo,Guerrero,Coutput/pdfs/12029,"Rango de temperatura","14,28"
Florencio Villarreal,Guerrero,Coutput/pdfs/12030,"Rango de temperatura","26,28"
General Canuto A Neri,Guerrero,Coutput/pdfs/12031,"Rango de temperatura","20,28"
General Heliodoro Castillo,Guerrero,Coutput/pdfs/12032,"Rango de temperatura","12,30"
Huamuxtitlán,Guerrero,Coutput/pdfs/12033,"Rango de temperatura","20,26"
Huitzuco de los Figueroa,Guerrero,Coutput/pdfs/12034,"Rango de temperatura","16,30"
Iguala de la Independencia,Guerrero,Coutput/pdfs/12035,"Rango de temperatura","22,30"
Igualapa,Guerrero,Coutput/pdfs/12036,"Rango de temperatura","22,28"
Ixcateopan de Cuauhtémoc,Guerrero,Coutput/pdfs/12037,"Rango de temperatura","14,26"
José Azueta,Guerrero,Coutput/pdfs/12038,"Rango de temperatura","16,28"
Juan R Escudero,Guerrero,Coutput/pdfs/12039,"Rango de temperatura","22,28"
Leonardo Bravo,Guerrero,Coutput/pdfs/12040,"Rango de temperatura","12,26"
Malinaltepec,Guerrero,Coutput/pdfs/12041,"Rango de temperatura","14,26"
Mártir de Cuilapan,Guerrero,Coutput/pdfs/12042,"Rango de temperatura","16,30"
Metlatónoc,Guerrero,Coutput/pdfs/12043,"Rango de temperatura","12,28"
Mochitlán,Guerrero,Coutput/pdfs/12044,"Rango de temperatura","16,28"
Olinalá,Guerrero,Coutput/pdfs/12045,"Rango de temperatura","16,26"
Ometepec,Guerrero,Coutput/pdfs/12046,"Rango de temperatura","22,28"
Pedro Ascencio Alquisiras,Guerrero,Coutput/pdfs/12047,"Rango de temperatura","14,26"
Petatlán,Guerrero,Coutput/pdfs/12048,"Rango de temperatura","14,28"
Pilcaya,Guerrero,Coutput/pdfs/12049,"Rango de temperatura","18,26"
Pungarabato,Guerrero,Coutput/pdfs/12050,"Rango de temperatura","24,30"
Quechultenango,Guerrero,Coutput/pdfs/12051,"Rango de temperatura","16,28"
San Luis Acatlán,Guerrero,Coutput/pdfs/12052,"Rango de temperatura","20,28"
San Marcos,Guerrero,Coutput/pdfs/12053,"Rango de temperatura","22,28"
San Miguel Totolapan,Guerrero,Coutput/pdfs/12054,"Rango de temperatura","12,30"
Taxco de Alarcón,Guerrero,Coutput/pdfs/12055,"Rango de temperatura","12,26"
Tecoanapa,Guerrero,Coutput/pdfs/12056,"Rango de temperatura","22,28"
Técpan de Galeana,Guerrero,Coutput/pdfs/12057,"Rango de temperatura","14,28"
Teloloapan,Guerrero,Coutput/pdfs/12058,"Rango de temperatura","18,28"
Tepecoacuilco de Trujano,Guerrero,Coutput/pdfs/12059,"Rango de temperatura","20,30"
Tetipac,Guerrero,Coutput/pdfs/12060,"Rango de temperatura","14,24"
Tixtla de Guerrero,Guerrero,Coutput/pdfs/12061,"Rango de temperatura","16,24"
Tlacoachistlahuaca,Guerrero,Coutput/pdfs/12062,"Rango de temperatura","16,28"
Tlacoapa,Guerrero,Coutput/pdfs/12063,"Rango de temperatura","16,26"
Tlalchapa,Guerrero,Coutput/pdfs/12064,"Rango de temperatura","22,30"
Tlalixtaquilla de Maldonado,Guerrero,Coutput/pdfs/12065,"Rango de temperatura","18,26"
Tlapa de Comonfort,Guerrero,Coutput/pdfs/12066,"Rango de temperatura","18,26"
Tlapehuala,Guerrero,Coutput/pdfs/12067,"Rango de temperatura","22,30"
La Unión de Isidoro Montes de Oca,Guerrero,Coutput/pdfs/12068,"Rango de temperatura","18,30"
Xalpatláhuac,Guerrero,Coutput/pdfs/12069,"Rango de temperatura","16,26"
Xochihuehuetlán,Guerrero,Coutput/pdfs/12070,"Rango de temperatura","18,26"
Xochistlahuaca,Guerrero,Coutput/pdfs/12071,"Rango de temperatura","16,28"
Zapotitlán Tablas,Guerrero,Coutput/pdfs/12072,"Rango de temperatura","16,26"
Zirándaro,Guerrero,Coutput/pdfs/12073,"Rango de temperatura","14,32"
Zitlala,Guerrero,Coutput/pdfs/12074,"Rango de temperatura","16,28"
Eduardo Neri,Guerrero,Coutput/pdfs/12075,"Rango de temperatura","16,30"
Acatepec,Guerrero,Coutput/pdfs/12076,"Rango de temperatura","16,26"
Marquelia,Guerrero,Coutput/pdfs/12077,"Rango de temperatura","24,26"
Cochoapa el Grande,Guerrero,Coutput/pdfs/12078,"Rango de temperatura","12,26"
José Joaquín de Herrera,Guerrero,Coutput/pdfs/12079,"Rango de temperatura","18,26"
Juchitán,Guerrero,Coutput/pdfs/12080,"Rango de temperatura","26,28"
Iliatenco,Guerrero,Coutput/pdfs/12081,"Rango de temperatura","16,26"
Acatlán,Hidalgo,Coutput/pdfs/13001,"Rango de temperatura","12,18 C"
Acaxochitlán,Hidalgo,Coutput/pdfs/13002,"Rango de temperatura","12,16"
Actopan,Hidalgo,Coutput/pdfs/13003,"Rango de temperatura","12,20 "
Agua Blanca de Iturbide,Hidalgo,Coutput/pdfs/13004,"Rango de temperatura","10,18 "
Ajacuba,Hidalgo,Coutput/pdfs/13005,"Rango de temperatura","12,18 "
Alfajayucan,Hidalgo,Coutput/pdfs/13006,"Rango de temperatura","14,20 "
Almoloya,Hidalgo,Coutput/pdfs/13007,"Rango de temperatura","10,14"
Apan,Hidalgo,Coutput/pdfs/13008,"Rango de temperatura","10,16"
El Arenal,Hidalgo,Coutput/pdfs/13009,"Rango de temperatura","12,18"
Atitalaquia,Hidalgo,Coutput/pdfs/13010,"Rango de temperatura","14,18 "
Atlapexco,Hidalgo,Coutput/pdfs/13011,"Rango de temperatura","20,26"
Atotonilco el Grande,Hidalgo,Coutput/pdfs/13012,"Rango de temperatura","12,20"
Atotonilco de Tula,Hidalgo,Coutput/pdfs/13013,"Rango de temperatura","12,18 "
Calnali,Hidalgo,Coutput/pdfs/13014,"Rango de temperatura","16,24"
Cardonal,Hidalgo,Coutput/pdfs/13015,"Rango de temperatura","12,22"
Cuautepec de Hinojosa,Hidalgo,Coutput/pdfs/13016,"Rango de temperatura","10,16"
Chapantongo,Hidalgo,Coutput/pdfs/13017,"Rango de temperatura","12,18"
Chapulhuacán,Hidalgo,Coutput/pdfs/13018,"Rango de temperatura","18,24 "
Chilcuautla,Hidalgo,Coutput/pdfs/13019,"Rango de temperatura","14,18"
Eloxochitlán,Hidalgo,Coutput/pdfs/13020,"Rango de temperatura","12,22"
Emiliano Zapata,Hidalgo,Coutput/pdfs/13021,"Rango de temperatura","12,16"
Epazoyucan,Hidalgo,Coutput/pdfs/13022,"Rango de temperatura","10,16"
Francisco I Madero,Hidalgo,Coutput/pdfs/13023,"Rango de temperatura","12,18"
Huasca de Ocampo,Hidalgo,Coutput/pdfs/13024,"Rango de temperatura","10,18"
Huautla,Hidalgo,Coutput/pdfs/13025,"Rango de temperatura","22,26"
Huazalingo,Hidalgo,Coutput/pdfs/13026,"Rango de temperatura","18,24"
Huehuetla,Hidalgo,Coutput/pdfs/13027,"Rango de temperatura","16,26"
Huejutla de Reyes,Hidalgo,Coutput/pdfs/13028,"Rango de temperatura","20,26"
Huichapan,Hidalgo,Coutput/pdfs/13029,"Rango de temperatura","12,18"
Ixmiquilpan,Hidalgo,Coutput/pdfs/13030,"Rango de temperatura","12,20"
Jacala de Ledezma,Hidalgo,Coutput/pdfs/13031,"Rango de temperatura","14,24 "
Jaltocán,Hidalgo,Coutput/pdfs/13032,"Rango de temperatura","22,26"
Juárez Hidalgo,Hidalgo,Coutput/pdfs/13033,"Rango de temperatura","14,22"
Lolotla,Hidalgo,Coutput/pdfs/13034,"Rango de temperatura","16,24"
Metepec,Hidalgo,Coutput/pdfs/13035,"Rango de temperatura","12,18"
San Agustín Metzquititlán,Hidalgo,Coutput/pdfs/13036,"Rango de temperatura","14,22"
Metztitlán,Hidalgo,Coutput/pdfs/13037,"Rango de temperatura","12,22"
Mineral del Chico,Hidalgo,Coutput/pdfs/13038,"Rango de temperatura","12,18"
Mineral del Monte,Hidalgo,Coutput/pdfs/13039,"Rango de temperatura","10,14"
La Misión,Hidalgo,Coutput/pdfs/13040,"Rango de temperatura","16,24"
Mixquiahuala de Juárez,Hidalgo,Coutput/pdfs/13041,"Rango de temperatura","14,18"
Molango de Escamilla,Hidalgo,Coutput/pdfs/13042,"Rango de temperatura","12,22 "
Nicolás Flores,Hidalgo,Coutput/pdfs/13043,"Rango de temperatura","12,22 "
Nopala de Villagrán,Hidalgo,Coutput/pdfs/13044,"Rango de temperatura","12,16"
Omitlán de Juárez,Hidalgo,Coutput/pdfs/13045,"Rango de temperatura","10,16 "
San Felipe Orizatlán,Hidalgo,Coutput/pdfs/13046,"Rango de temperatura","22,26"
Pacula,Hidalgo,Coutput/pdfs/13047,"Rango de temperatura","14,24"
Pachuca de Soto,Hidalgo,Coutput/pdfs/13048,"Rango de temperatura","10,16 "
Pisaflores,Hidalgo,Coutput/pdfs/13049,"Rango de temperatura","18,24 "
Progreso de Obregón,Hidalgo,Coutput/pdfs/13050,"Rango de temperatura","12,18"
Mineral de la Reforma,Hidalgo,Coutput/pdfs/13051,"Rango de temperatura","10,16 "
San Agustín Tlaxiaca,Hidalgo,Coutput/pdfs/13052,"Rango de temperatura","12,18"
San Bartolo Tutotepec,Hidalgo,Coutput/pdfs/13053,"Rango de temperatura","10,24"
San Salvador,Hidalgo,Coutput/pdfs/13054,"Rango de temperatura","12,18"
Santiago de Anaya,Hidalgo,Coutput/pdfs/13055,"Rango de temperatura","14,18"
Santiago Tulantepec de Lugo Guerrero,Hidalgo,Coutput/pdfs/13056,"Rango de temperatura","12,16"
Singuilucan,Hidalgo,Coutput/pdfs/13057,"Rango de temperatura","10,16"
Tasquillo,Hidalgo,Coutput/pdfs/13058,"Rango de temperatura","14,20"
Tecozautla,Hidalgo,Coutput/pdfs/13059,"Rango de temperatura","14,20"
Tenango de Doria,Hidalgo,Coutput/pdfs/13060,"Rango de temperatura","10,20"
Tepeapulco,Hidalgo,Coutput/pdfs/13061,"Rango de temperatura","10,14 "
Tepehuacán de Guerrero,Hidalgo,Coutput/pdfs/13062,"Rango de temperatura","16,24 "
Tepeji del Río de Ocampo,Hidalgo,Coutput/pdfs/13063,"Rango de temperatura","10,18"
Tepetitlán,Hidalgo,Coutput/pdfs/13064,"Rango de temperatura","14,18 "
Tetepango,Hidalgo,Coutput/pdfs/13065,"Rango de temperatura","14,18"
Villa de Tezontepec,Hidalgo,Coutput/pdfs/13066,"Rango de temperatura","13,15"
Tezontepec de Aldama,Hidalgo,Coutput/pdfs/13067,"Rango de temperatura","15,17 "
Tianguistengo,Hidalgo,Coutput/pdfs/13068,"Rango de temperatura","12,24"
Tizayuca,Hidalgo,Coutput/pdfs/13069,"Rango de temperatura","12,16 "
Tlahuelilpan,Hidalgo,Coutput/pdfs/13070,"Rango de temperatura","14,16"
Tlahuiltepa,Hidalgo,Coutput/pdfs/13071,"Rango de temperatura","14,24"
Tlanalapa,Hidalgo,Coutput/pdfs/13072,"Rango de temperatura","10,16"
Tlanchinol,Hidalgo,Coutput/pdfs/13073,"Rango de temperatura","16,24"
Tlaxcoapan,Hidalgo,Coutput/pdfs/13074,"Rango de temperatura","14,16"
Tolcayuca,Hidalgo,Coutput/pdfs/13075,"Rango de temperatura","12,16"
Tula de Allende,Hidalgo,Coutput/pdfs/13076,"Rango de temperatura","14,18"
Tulancingo de Bravo,Hidalgo,Coutput/pdfs/13077,"Rango de temperatura","12,16"
Xochiatipan,Hidalgo,Coutput/pdfs/13078,"Rango de temperatura","20,24"
Xochicoatlán,Hidalgo,Coutput/pdfs/13079,"Rango de temperatura","12,22"
Yahualica,Hidalgo,Coutput/pdfs/13080,"Rango de temperatura","20,24"
Zacualtipán de Ángeles,Hidalgo,Coutput/pdfs/13081,"Rango de temperatura","12,22"
Zapotlán de Juárez,Hidalgo,Coutput/pdfs/13082,"Rango de temperatura","12,16"
Zempoala,Hidalgo,Coutput/pdfs/13083,"Rango de temperatura","10,16"
Zimapán,Hidalgo,Coutput/pdfs/13084,"Rango de temperatura","12,20"
Acatic,Jalisco,Coutput/pdfs/14001,"Rango de temperatura","16,22"
Acatlán de Juárez,Jalisco,Coutput/pdfs/14002,"Rango de temperatura","18,22"
Ahualulco de Mercado,Jalisco,Coutput/pdfs/14003,"Rango de temperatura","14,22"
Amacueca,Jalisco,Coutput/pdfs/14004,"Rango de temperatura","12,22"
Amatitán,Jalisco,Coutput/pdfs/14005,"Rango de temperatura","18,26"
Ameca,Jalisco,Coutput/pdfs/14006,"Rango de temperatura","16,24"
San Juanito de Escobedo,Jalisco,Coutput/pdfs/14007,"Rango de temperatura","18,22"
Arandas,Jalisco,Coutput/pdfs/14008,"Rango de temperatura","16,20"
El Arenal,Jalisco,Coutput/pdfs/14009,"Rango de temperatura","18,24"
Atemajac de Brizuela,Jalisco,Coutput/pdfs/14010,"Rango de temperatura","12,20"
Atengo,Jalisco,Coutput/pdfs/14011,"Rango de temperatura","16,22"
Atenguillo,Jalisco,Coutput/pdfs/14012,"Rango de temperatura","14,22"
Atotonilco el Alto,Jalisco,Coutput/pdfs/14013,"Rango de temperatura","16,22"
Atoyac,Jalisco,Coutput/pdfs/14014,"Rango de temperatura","16,22"
Autlán de Navarro,Jalisco,Coutput/pdfs/14015,"Rango de temperatura","14,24"
Ayotlán,Jalisco,Coutput/pdfs/14016,"Rango de temperatura","16,22"
Ayutla,Jalisco,Coutput/pdfs/14017,"Rango de temperatura","14,22"
La Barca,Jalisco,Coutput/pdfs/14018,"Rango de temperatura","18,22"
Bolaños,Jalisco,Coutput/pdfs/14019,"Rango de temperatura","14,26"
Cabo Corrientes,Jalisco,Coutput/pdfs/14020,"Rango de temperatura","18,28"
Casimiro Castillo,Jalisco,Coutput/pdfs/14021,"Rango de temperatura","18,28"
Cihuatlán,Jalisco,Coutput/pdfs/14022,"Rango de temperatura","22,28"
Zapotlán el Grande,Jalisco,Coutput/pdfs/14023,"Rango de temperatura","14,22"
Cocula,Jalisco,Coutput/pdfs/14024,"Rango de temperatura","16,22"
Colotlán,Jalisco,Coutput/pdfs/14025,"Rango de temperatura","16,22"
Concepción de Buenos Aires,Jalisco,Coutput/pdfs/14026,"Rango de temperatura","16,20"
Cuautitlán de García Barragán,Jalisco,Coutput/pdfs/14027,"Rango de temperatura","14,26"
Cuautla,Jalisco,Coutput/pdfs/14028,"Rango de temperatura","14,22"
Cuquío,Jalisco,Coutput/pdfs/14029,"Rango de temperatura","14,22"
Chapala,Jalisco,Coutput/pdfs/14030,"Rango de temperatura","16,22"
Chimaltitán,Jalisco,Coutput/pdfs/14031,"Rango de temperatura","14,26"
Chiquilistlán,Jalisco,Coutput/pdfs/14032,"Rango de temperatura","16,22"
Degollado,Jalisco,Coutput/pdfs/14033,"Rango de temperatura","16,22"
Ejutla,Jalisco,Coutput/pdfs/14034,"Rango de temperatura","18,26"
Encarnación de Díaz,Jalisco,Coutput/pdfs/14035,"Rango de temperatura","16,20"
Etzatlán,Jalisco,Coutput/pdfs/14036,"Rango de temperatura","16,24"
El Grullo,Jalisco,Coutput/pdfs/14037,"Rango de temperatura","20,24"
Guachinango,Jalisco,Coutput/pdfs/14038,"Rango de temperatura","16,24"
Guadalajara,Jalisco,Coutput/pdfs/14039,"Rango de temperatura","18,22"
Hostotipaquillo,Jalisco,Coutput/pdfs/14040,"Rango de temperatura","18,28"
Huejúcar,Jalisco,Coutput/pdfs/14041,"Rango de temperatura","14,20"
Huejuquilla el Alto,Jalisco,Coutput/pdfs/14042,"Rango de temperatura","14,24"
La Huerta,Jalisco,Coutput/pdfs/14043,"Rango de temperatura","20,28"
Ixtlahuacán de los Membrillos,Jalisco,Coutput/pdfs/14044,"Rango de temperatura","16,22"
Ixtlahuacán del Río,Jalisco,Coutput/pdfs/14045,"Rango de temperatura","16,26"
Jalostotitlán,Jalisco,Coutput/pdfs/14046,"Rango de temperatura","16,20"
Jamay,Jalisco,Coutput/pdfs/14047,"Rango de temperatura","18,22"
Jesús María,Jalisco,Coutput/pdfs/14048,"Rango de temperatura","16,20"
Jilotlán de los Dolores,Jalisco,Coutput/pdfs/14049,"Rango de temperatura","16,30"
Jocotepec,Jalisco,Coutput/pdfs/14050,"Rango de temperatura","14,22"
Juanacatlán,Jalisco,Coutput/pdfs/14051,"Rango de temperatura","18,22"
Juchitlán,Jalisco,Coutput/pdfs/14052,"Rango de temperatura","18,24"
Lagos de Moreno,Jalisco,Coutput/pdfs/14053,"Rango de temperatura","12,20"
El Limón,Jalisco,Coutput/pdfs/14054,"Rango de temperatura","20,26"
Magdalena,Jalisco,Coutput/pdfs/14055,"Rango de temperatura","16,24"
Santa María del Oro,Jalisco,Coutput/pdfs/14056,"Rango de temperatura","16,28"
La Manzanilla de la Paz,Jalisco,Coutput/pdfs/14057,"Rango de temperatura","18,20"
Mascota,Jalisco,Coutput/pdfs/14058,"Rango de temperatura","14,26"
Mazamitla,Jalisco,Coutput/pdfs/14059,"Rango de temperatura","16,20"
Mexticacán,Jalisco,Coutput/pdfs/14060,"Rango de temperatura","18,20"
Mezquitic,Jalisco,Coutput/pdfs/14061,"Rango de temperatura","12,26"
Mixtlán,Jalisco,Coutput/pdfs/14062,"Rango de temperatura","14,24"
Ocotlán,Jalisco,Coutput/pdfs/14063,"Rango de temperatura","18,22"
Ojuelos de Jalisco,Jalisco,Coutput/pdfs/14064,"Rango de temperatura","14,18"
Pihuamo,Jalisco,Coutput/pdfs/14065,"Rango de temperatura","16,28"
Poncitlán,Jalisco,Coutput/pdfs/14066,"Rango de temperatura","18,22"
Puerto Vallarta,Jalisco,Coutput/pdfs/14067,"Rango de temperatura","20,28"
Villa Purificación,Jalisco,Coutput/pdfs/14068,"Rango de temperatura","14,28"
Quitupan,Jalisco,Coutput/pdfs/14069,"Rango de temperatura","16,24"
El Salto,Jalisco,Coutput/pdfs/14070,"Rango de temperatura","18,20"
San Cristóbal de la Barranca,Jalisco,Coutput/pdfs/14071,"Rango de temperatura","16,26"
San Diego de Alejandría,Jalisco,Coutput/pdfs/14072,"Rango de temperatura","16,20"
San Juan de los Lagos,Jalisco,Coutput/pdfs/14073,"Rango de temperatura","16,20"
San Julián,Jalisco,Coutput/pdfs/14074,"Rango de temperatura","16,20"
San Marcos,Jalisco,Coutput/pdfs/14075,"Rango de temperatura","16,22"
San Martín de Bolaños,Jalisco,Coutput/pdfs/14076,"Rango de temperatura","14,26"
San Martín Hidalgo,Jalisco,Coutput/pdfs/14077,"Rango de temperatura","16,22"
San Miguel el Alto,Jalisco,Coutput/pdfs/14078,"Rango de temperatura","16,20"
Gómez Farías,Jalisco,Coutput/pdfs/14079,"Rango de temperatura","16,22"
San Sebastián del Oeste,Jalisco,Coutput/pdfs/14080,"Rango de temperatura","16,26"
Santa María de los Ángeles,Jalisco,Coutput/pdfs/14081,"Rango de temperatura","16,20"
Sayula,Jalisco,Coutput/pdfs/14082,"Rango de temperatura","14,22"
