municipality,state,code,variable,min_precipitation,max_precipitation
Venustiano Carranza,Michoacán de Ocampo,Coutput/pdfs/16103,"Rango de precipitación","700,800 "
Villamar,Michoacán de Ocampo,Coutput/pdfs/16104,"Rango de precipitación","700,1000 "
Vista Hermosa,Michoacán de Ocampo,Coutput/pdfs/16105,"Rango de precipitación","700,1000 "
Yurécuaro,Michoacán de Ocampo,Coutput/pdfs/16106,"Rango de precipitación","700,1000 "
Zacapu,Michoacán de Ocampo,Coutput/pdfs/16107,"Rango de precipitación","800,1200 "
Zamora,Michoacán de Ocampo,Coutput/pdfs/16108,"Rango de precipitación","700,1000 "
Zináparo,Michoacán de Ocampo,Coutput/pdfs/16109,"Rango de precipitación","700,1000 "
Zinapécuaro,Michoacán de Ocampo,Coutput/pdfs/16110,"Rango de precipitación","700,1600 "
Ziracuaretiro,Michoacán de Ocampo,Coutput/pdfs/16111,"Rango de precipitación","1200,2000 "
Zitácuaro,Michoacán de Ocampo,Coutput/pdfs/16112,"Rango de precipitación","800,1100 "
José Sixto Verduzco,Michoacán de Ocampo,Coutput/pdfs/16113,"Rango de precipitación","700,800 "
Amacuzac,Morelos,Coutput/pdfs/17001,"Rango de precipitación","800,1200 "
Atlatlahucan,Morelos,Coutput/pdfs/17002,"Rango de precipitación","800,1200 "
Axochiapan,Morelos,Coutput/pdfs/17003,"Rango de precipitación","800,1000 "
Ayala,Morelos,Coutput/pdfs/17004,"Rango de precipitación","800,1000 "
Coatlán del Río,Morelos,Coutput/pdfs/17005,"Rango de precipitación","800,1200 "
Cuautla,Morelos,Coutput/pdfs/17006,"Rango de precipitación","800,1000 "
Cuernavaca,Morelos,Coutput/pdfs/17007,"Rango de precipitación","800,1600 "
Emiliano Zapata,Morelos,Coutput/pdfs/17008,"Rango de precipitación","800,1000 "
Huitzilac,Morelos,Coutput/pdfs/17009,"Rango de precipitación","1200,1600 "
Jantetelco,Morelos,Coutput/pdfs/17010,"Rango de precipitación","800,1000 "
Jiutepec,Morelos,Coutput/pdfs/17011,"Rango de precipitación","800,1200 "
Jojutla,Morelos,Coutput/pdfs/17012,"Rango de precipitación","800,1000 "
Jonacatepec,Morelos,Coutput/pdfs/17013,"Rango de precipitación","800,1000 "
Mazatepec,Morelos,Coutput/pdfs/17014,"Rango de precipitación","800,1000 "
Miacatlán,Morelos,Coutput/pdfs/17015,"Rango de precipitación","800,1200 "
Ocuituco,Morelos,Coutput/pdfs/17016,"Rango de precipitación","800,1200 "
Puente de Ixtla,Morelos,Coutput/pdfs/17017,"Rango de precipitación","800,1200 "
Temixco,Morelos,Coutput/pdfs/17018,"Rango de precipitación","800,1200 "
Tepalcingo,Morelos,Coutput/pdfs/17019,"Rango de precipitación","800,1000 "
Tepoztlán,Morelos,Coutput/pdfs/17020,"Rango de precipitación","800,1500 "
Tetecala,Morelos,Coutput/pdfs/17021,"Rango de precipitación","800,1000 "
Tetela del Volcán,Morelos,Coutput/pdfs/17022,"Rango de precipitación","800,1200 "
Tlalnepantla,Morelos,Coutput/pdfs/17023,"Rango de precipitación","1000,1300 "
Tlaltizapán,Morelos,Coutput/pdfs/17024,"Rango de precipitación","800,1000 "
Tlaquiltenango,Morelos,Coutput/pdfs/17025,"Rango de precipitación","800,1000 "
Tlayacapan,Morelos,Coutput/pdfs/17026,"Rango de precipitación","800,1000 "
Totolapan,Morelos,Coutput/pdfs/17027,"Rango de precipitación","800,1000 "
Xochitepec,Morelos,Coutput/pdfs/17028,"Rango de precipitación","800,1000 "
Yautepec,Morelos,Coutput/pdfs/17029,"Rango de precipitación","800,1000 "
Yecapixtla,Morelos,Coutput/pdfs/17030,"Rango de precipitación","800,1200 "
Zacatepec,Morelos,Coutput/pdfs/17031,"Rango de precipitación","800,1000 "
Zacualpan,Morelos,Coutput/pdfs/17032,"Rango de precipitación","800,1200 "
Temoac,Morelos,Coutput/pdfs/17033,"Rango de precipitación","800,1000 "
Acaponeta,Nayarit,Coutput/pdfs/18001,"Rango de precipitación","900,1600 "
Ahuacatlán,Nayarit,Coutput/pdfs/18002,"Rango de precipitación","700,1500 "
Amatlán de Cañas,Nayarit,Coutput/pdfs/18003,"Rango de precipitación","700,1000 "
Compostela,Nayarit,Coutput/pdfs/18004,"Rango de precipitación","780,2000 "
Huajicori,Nayarit,Coutput/pdfs/18005,"Rango de precipitación","800,2000 "
Ixtlán del Río,Nayarit,Coutput/pdfs/18006,"Rango de precipitación","800,1000 "
Jala,Nayarit,Coutput/pdfs/18007,"Rango de precipitación","600,1500 "
Xalisco,Nayarit,Coutput/pdfs/18008,"Rango de precipitación","1200,2000 "
Del Nayar,Nayarit,Coutput/pdfs/18009,"Rango de precipitación","800,2000 "
Rosamorada,Nayarit,Coutput/pdfs/18010,"Rango de precipitación","1000,2500 "
Ruíz,Nayarit,Coutput/pdfs/18011,"Rango de precipitación","1000,2500 "
San Blas,Nayarit,Coutput/pdfs/18012,"Rango de precipitación","1300,2000 "
San Pedro Lagunillas,Nayarit,Coutput/pdfs/18013,"Rango de precipitación","700,1500 "
Santa María del Oro,Nayarit,Coutput/pdfs/18014,"Rango de precipitación","800,1500 "
Santiago Ixcuintla,Nayarit,Coutput/pdfs/18015,"Rango de precipitación","1000,2500 "
Tecuala,Nayarit,Coutput/pdfs/18016,"Rango de precipitación","800,2000 "
Tepic,Nayarit,Coutput/pdfs/18017,"Rango de precipitación","800,2000 "
Tuxpan,Nayarit,Coutput/pdfs/18018,"Rango de precipitación","1200,2000 "
La Yesca,Nayarit,Coutput/pdfs/18019,"Rango de precipitación","600,1100 "
Bahía de Banderas,Nayarit,Coutput/pdfs/18020,"Rango de precipitación","1000,2000 "
Abasolo,Nuevo León,Coutput/pdfs/19001,"Rango de precipitación","300,500 "
Agualeguas,Nuevo León,Coutput/pdfs/19002,"Rango de precipitación","500,800 "
Los Aldamas,Nuevo León,Coutput/pdfs/19003,"Rango de precipitación","500,700 "
Allende,Nuevo León,Coutput/pdfs/19004,"Rango de precipitación","800,1000 "
Anáhuac,Nuevo León,Coutput/pdfs/19005,"Rango de precipitación","400,500 "
Apodaca,Nuevo León,Coutput/pdfs/19006,"Rango de precipitación","500,700 "
Aramberri,Nuevo León,Coutput/pdfs/19007,"Rango de precipitación","300,1000 "
Bustamante,Nuevo León,Coutput/pdfs/19008,"Rango de precipitación","300,500 "
Cadereyta Jiménez,Nuevo León,Coutput/pdfs/19009,"Rango de precipitación","600,900 "
Carmen,Nuevo León,Coutput/pdfs/19010,"Rango de precipitación","300,600 "
Cerralvo,Nuevo León,Coutput/pdfs/19011,"Rango de precipitación","600,800 "
Ciénega de Flores,Nuevo León,Coutput/pdfs/19012,"Rango de precipitación","500,700 "
China,Nuevo León,Coutput/pdfs/19013,"Rango de precipitación","500,700 "
Doctor Arroyo,Nuevo León,Coutput/pdfs/19014,"Rango de precipitación","200,600 "
Doctor Coss,Nuevo León,Coutput/pdfs/19015,"Rango de precipitación","500,700 "
Doctor González,Nuevo León,Coutput/pdfs/19016,"Rango de precipitación","600,800 "
Galeana,Nuevo León,Coutput/pdfs/19017,"Rango de precipitación","200,800 "
García,Nuevo León,Coutput/pdfs/19018,"Rango de precipitación","200,600 "
San Pedro Garza García,Nuevo León,Coutput/pdfs/19019,"Rango de precipitación","400,700 "
General Bravo,Nuevo León,Coutput/pdfs/19020,"Rango de precipitación","500,700 "
General Escobedo,Nuevo León,Coutput/pdfs/19021,"Rango de precipitación","300,600 "
General Terán,Nuevo León,Coutput/pdfs/19022,"Rango de precipitación","600,900 "
General Treviño,Nuevo León,Coutput/pdfs/19023,"Rango de precipitación","500,700 "
General Zaragoza,Nuevo León,Coutput/pdfs/19024,"Rango de precipitación","300,1100 "
General Zuazua,Nuevo León,Coutput/pdfs/19025,"Rango de precipitación","500,700 "
Guadalupe,Nuevo León,Coutput/pdfs/19026,"Rango de precipitación","600,900 "
Los Herreras,Nuevo León,Coutput/pdfs/19027,"Rango de precipitación","500,700 "
Higueras,Nuevo León,Coutput/pdfs/19028,"Rango de precipitación","500,800 "
Hualahuises,Nuevo León,Coutput/pdfs/19029,"Rango de precipitación","700,900 "
Iturbide,Nuevo León,Coutput/pdfs/19030,"Rango de precipitación","500,800 "
Juárez,Nuevo León,Coutput/pdfs/19031,"Rango de precipitación","600,900 "
Lampazos de Naranjo,Nuevo León,Coutput/pdfs/19032,"Rango de precipitación","300,500 "
Linares,Nuevo León,Coutput/pdfs/19033,"Rango de precipitación","500,1100 "
Marín,Nuevo León,Coutput/pdfs/19034,"Rango de precipitación","600,800 "
Melchor Ocampo,Nuevo León,Coutput/pdfs/19035,"Rango de precipitación","500,700 "
Mier y Noriega,Nuevo León,Coutput/pdfs/19036,"Rango de precipitación","300,600 "
Mina,Nuevo León,Coutput/pdfs/19037,"Rango de precipitación","200,500 "
Montemorelos,Nuevo León,Coutput/pdfs/19038,"Rango de precipitación","500,1100 "
Monterrey,Nuevo León,Coutput/pdfs/19039,"Rango de precipitación","500,1000 "
Parás,Nuevo León,Coutput/pdfs/19040,"Rango de precipitación","500,700 "
Pesquería,Nuevo León,Coutput/pdfs/19041,"Rango de precipitación","500,700 "
Los Ramones,Nuevo León,Coutput/pdfs/19042,"Rango de precipitación","500,800 "
Rayones,Nuevo León,Coutput/pdfs/19043,"Rango de precipitación","300,800 "
Sabinas Hidalgo,Nuevo León,Coutput/pdfs/19044,"Rango de precipitación","400,800 "
Salinas Victoria,Nuevo León,Coutput/pdfs/19045,"Rango de precipitación","300,800 "
San Nicolás de los Garza,Nuevo León,Coutput/pdfs/19046,"Rango de precipitación","500,700 "
Hidalgo,Nuevo León,Coutput/pdfs/19047,"Rango de precipitación","300,500 "
Santa Catarina,Nuevo León,Coutput/pdfs/19048,"Rango de precipitación","200,900 "
Santiago,Nuevo León,Coutput/pdfs/19049,"Rango de precipitación","500,1100 "
Vallecillo,Nuevo León,Coutput/pdfs/19050,"Rango de precipitación","400,700 "
Villaldama,Nuevo León,Coutput/pdfs/19051,"Rango de precipitación","300,600 "
Abejones,Oaxaca,Coutput/pdfs/20001,"Rango de precipitación","600,1000 "
Acatlán de Pérez Figueroa,Oaxaca,Coutput/pdfs/20002,"Rango de precipitación","1500,3500 "
Asunción Cacalotepec,Oaxaca,Coutput/pdfs/20003,"Rango de precipitación","1000,2500 "
Asunción Cuyotepeji,Oaxaca,Coutput/pdfs/20004,"Rango de precipitación","700,800 "
Asunción Ixtaltepec,Oaxaca,Coutput/pdfs/20005,"Rango de precipitación","800,1500 "
Asunción Nochixtlán,Oaxaca,Coutput/pdfs/20006,"Rango de precipitación","400,1000 "
Asunción Ocotlán,Oaxaca,Coutput/pdfs/20007,"Rango de precipitación","600,700 "
Asunción Tlacolulita,Oaxaca,Coutput/pdfs/20008,"Rango de precipitación","800,1000 "
Ayotzintepec,Oaxaca,Coutput/pdfs/20009,"Rango de precipitación","3000,4000 "
El Barrio de la Soledad,Oaxaca,Coutput/pdfs/20010,"Rango de precipitación","1000,2000 "
Calihualá,Oaxaca,Coutput/pdfs/20011,"Rango de precipitación","800,1000 "
Candelaria Loxicha,Oaxaca,Coutput/pdfs/20012,"Rango de precipitación","1000,3100 "
Ciénega de Zimatlán,Oaxaca,Coutput/pdfs/20013,"Rango de precipitación","600,700 "
Ciudad Ixtepec,Oaxaca,Coutput/pdfs/20014,"Rango de precipitación","800,1200 "
Coatecas Altas,Oaxaca,Coutput/pdfs/20015,"Rango de precipitación","500,800 "
Coicoyán de las Flores,Oaxaca,Coutput/pdfs/20016,"Rango de precipitación","1200,2600 "
La Compañía,Oaxaca,Coutput/pdfs/20017,"Rango de precipitación","600,1000 "
Concepción Buenavista,Oaxaca,Coutput/pdfs/20018,"Rango de precipitación","400,800 "
Concepción Pápalo,Oaxaca,Coutput/pdfs/20019,"Rango de precipitación","500,2000 "
Constancia del Rosario,Oaxaca,Coutput/pdfs/20020,"Rango de precipitación","2500,3000 "
Cosolapa,Oaxaca,Coutput/pdfs/20021,"Rango de precipitación","1500,3000 "
Cosoltepec,Oaxaca,Coutput/pdfs/20022,"Rango de precipitación","700,1000 "
Cuilápam de Guerrero,Oaxaca,Coutput/pdfs/20023,"Rango de precipitación","600,800 "
Cuyamecalco Villa de Zaragoza,Oaxaca,Coutput/pdfs/20024,"Rango de precipitación","700,2000 "
Chahuites,Oaxaca,Coutput/pdfs/20025,"Rango de precipitación","1200,1500 "
Chalcatongo de Hidalgo,Oaxaca,Coutput/pdfs/20026,"Rango de precipitación","800,1500 "
Chiquihuitlán de Benito Juárez,Oaxaca,Coutput/pdfs/20027,"Rango de precipitación","1500,3000 "
Heroica Ciudad de Ejutla de Crespo,Oaxaca,Coutput/pdfs/20028,"Rango de precipitación","500,800 "
Eloxochitlán de Flores Magón,Oaxaca,Coutput/pdfs/20029,"Rango de precipitación","2000,4000 "
El Espinal,Oaxaca,Coutput/pdfs/20030,"Rango de precipitación","800,1000 "
Tamazulápam del Espíritu Santo,Oaxaca,Coutput/pdfs/20031,"Rango de precipitación","800,1500 "
Fresnillo de Trujano,Oaxaca,Coutput/pdfs/20032,"Rango de precipitación","700,1000 "
Guadalupe Etla,Oaxaca,Coutput/pdfs/20033,"Rango de precipitación","600,700 "
Guadalupe de Ramírez,Oaxaca,Coutput/pdfs/20034,"Rango de precipitación","700,1000 "
Guelatao de Juárez,Oaxaca,Coutput/pdfs/20035,"Rango de precipitación","700,1000 "
Guevea de Humboldt,Oaxaca,Coutput/pdfs/20036,"Rango de precipitación","800,2000 "
Mesones Hidalgo,Oaxaca,Coutput/pdfs/20037,"Rango de precipitación","1500,3000 "
Villa Hidalgo,Oaxaca,Coutput/pdfs/20038,"Rango de precipitación","1200,2000 "
Heroica Ciudad de Huajuapan de León,Oaxaca,Coutput/pdfs/20039,"Rango de precipitación","700,900 "
Huautepec,Oaxaca,Coutput/pdfs/20040,"Rango de precipitación","1500,3500 "
Huautla de Jiménez,Oaxaca,Coutput/pdfs/20041,"Rango de precipitación","2000,5000 "
Ixtlán de Juárez,Oaxaca,Coutput/pdfs/20042,"Rango de precipitación","700,4000 "
Heroica Ciudad de Juchitán de Zaragoza,Oaxaca,Coutput/pdfs/20043,"Rango de precipitación","800,1200 "
Loma Bonita,Oaxaca,Coutput/pdfs/20044,"Rango de precipitación","1500,2500 "
Magdalena Apasco,Oaxaca,Coutput/pdfs/20045,"Rango de precipitación","600,700 "
Magdalena Jaltepec,Oaxaca,Coutput/pdfs/20046,"Rango de precipitación","500,1100 "
Santa Magdalena Jicotlán,Oaxaca,Coutput/pdfs/20047,"Rango de precipitación","600,700 "
Magdalena Mixtepec,Oaxaca,Coutput/pdfs/20048,"Rango de precipitación","700,1000 "
Magdalena Ocotlán,Oaxaca,Coutput/pdfs/20049,"Rango de precipitación","600,700 "
Magdalena Peñasco,Oaxaca,Coutput/pdfs/20050,"Rango de precipitación","800,1000 "
Magdalena Teitipac,Oaxaca,Coutput/pdfs/20051,"Rango de precipitación","600,800 "
Magdalena Tequisistlán,Oaxaca,Coutput/pdfs/20052,"Rango de precipitación","600,1200 "
Magdalena Tlacotepec,Oaxaca,Coutput/pdfs/20053,"Rango de precipitación","800,1200 "
Magdalena Zahuatlán,Oaxaca,Coutput/pdfs/20054,"Rango de precipitación","500,1000 "
Mariscala de Juárez,Oaxaca,Coutput/pdfs/20055,"Rango de precipitación","700,1000 "
Mártires de Tacubaya,Oaxaca,Coutput/pdfs/20056,"Rango de precipitación","1200,2000 "
Matías Romero Avendaño,Oaxaca,Coutput/pdfs/20057,"Rango de precipitación","1200,3000 "
Mazatlán Villa de Flores,Oaxaca,Coutput/pdfs/20058,"Rango de precipitación","700,2500 "
Miahuatlán de Porfirio Díaz,Oaxaca,Coutput/pdfs/20059,"Rango de precipitación","500,1000 "
Mixistlán de la Reforma,Oaxaca,Coutput/pdfs/20060,"Rango de precipitación","1000,1500 "
Monjas,Oaxaca,Coutput/pdfs/20061,"Rango de precipitación","500,600 "
Natividad,Oaxaca,Coutput/pdfs/20062,"Rango de precipitación","1000,1200 "
Nazareno Etla,Oaxaca,Coutput/pdfs/20063,"Rango de precipitación","600,700 "
Nejapa de Madero,Oaxaca,Coutput/pdfs/20064,"Rango de precipitación","400,2000 "
Ixpantepec Nieves,Oaxaca,Coutput/pdfs/20065,"Rango de precipitación","800,1000 "
Santiago Niltepec,Oaxaca,Coutput/pdfs/20066,"Rango de precipitación","1000,2000 "
Oaxaca de Juárez,Oaxaca,Coutput/pdfs/20067,"Rango de precipitación","600,1000 "
Ocotlán de Morelos,Oaxaca,Coutput/pdfs/20068,"Rango de precipitación","600,700 "
La Pe,Oaxaca,Coutput/pdfs/20069,"Rango de precipitación","600,700 "
Pinotepa de Don Luis,Oaxaca,Coutput/pdfs/20070,"Rango de precipitación","1500,2500 "
Pluma Hidalgo,Oaxaca,Coutput/pdfs/20071,"Rango de precipitación","1500,3500 "
San José del Progreso,Oaxaca,Coutput/pdfs/20072,"Rango de precipitación","600,800 "
Putla Villa de Guerrero,Oaxaca,Coutput/pdfs/20073,"Rango de precipitación","1000,3000 "
Santa Catarina Quioquitani,Oaxaca,Coutput/pdfs/20074,"Rango de precipitación","600,1200 "
Reforma de Pineda,Oaxaca,Coutput/pdfs/20075,"Rango de precipitación","1200,1500 "
La Reforma,Oaxaca,Coutput/pdfs/20076,"Rango de precipitación","1500,2500 "
Reyes Etla,Oaxaca,Coutput/pdfs/20077,"Rango de precipitación","600,700 "
Rojas de Cuauhtémoc,Oaxaca,Coutput/pdfs/20078,"Rango de precipitación","600,700 "
Salina Cruz,Oaxaca,Coutput/pdfs/20079,"Rango de precipitación","800,1200 "
San Agustín Amatengo,Oaxaca,Coutput/pdfs/20080,"Rango de precipitación","600,1000 "
San Agustín Atenango,Oaxaca,Coutput/pdfs/20081,"Rango de precipitación","800,1000 "
San Agustín Chayuco,Oaxaca,Coutput/pdfs/20082,"Rango de precipitación","1500,2500 "
San Agustín de las Juntas,Oaxaca,Coutput/pdfs/20083,"Rango de precipitación","600,700 "
San Agustín Etla,Oaxaca,Coutput/pdfs/20084,"Rango de precipitación","600,1200 "
San Agustín Loxicha,Oaxaca,Coutput/pdfs/20085,"Rango de precipitación","1000,3000 "
San Agustín Tlacotepec,Oaxaca,Coutput/pdfs/20086,"Rango de precipitación","800,1000 "
San Agustín Yatareni,Oaxaca,Coutput/pdfs/20087,"Rango de precipitación","600,800 "
San Andrés Cabecera Nueva,Oaxaca,Coutput/pdfs/20088,"Rango de precipitación","1200,2500 "
San Andrés Dinicuiti,Oaxaca,Coutput/pdfs/20089,"Rango de precipitación","700,800 "
San Andrés Huaxpaltepec,Oaxaca,Coutput/pdfs/20090,"Rango de precipitación","1200,2000 "
San Andrés Huayápam,Oaxaca,Coutput/pdfs/20091,"Rango de precipitación","600,1200 "
San Andrés Ixtlahuaca,Oaxaca,Coutput/pdfs/20092,"Rango de precipitación","600,1000 "
San Andrés Lagunas,Oaxaca,Coutput/pdfs/20093,"Rango de precipitación","700,800 "
San Andrés Nuxiño,Oaxaca,Coutput/pdfs/20094,"Rango de precipitación","800,1000 "
San Andrés Paxtlán,Oaxaca,Coutput/pdfs/20095,"Rango de precipitación","700,1200 "
San Andrés Sinaxtla,Oaxaca,Coutput/pdfs/20096,"Rango de precipitación","600,1000 "
San Andrés Solaga,Oaxaca,Coutput/pdfs/20097,"Rango de precipitación","1200,2000 "
San Andrés Teotilálpam,Oaxaca,Coutput/pdfs/20098,"Rango de precipitación","1500,5000 "
San Andrés Tepetlapa,Oaxaca,Coutput/pdfs/20099,"Rango de precipitación","800,1000 "
San Andrés Yaá,Oaxaca,Coutput/pdfs/20100,"Rango de precipitación","1200,2000 "
San Andrés Zabache,Oaxaca,Coutput/pdfs/20101,"Rango de precipitación","600,800 "
San Andrés Zautla,Oaxaca,Coutput/pdfs/20102,"Rango de precipitación","600,1000 "
San Antonino Castillo Velasco,Oaxaca,Coutput/pdfs/20103,"Rango de precipitación","700,800 "
San Antonino el Alto,Oaxaca,Coutput/pdfs/20104,"Rango de precipitación","800,1200 "
San Antonino Monte Verde,Oaxaca,Coutput/pdfs/20105,"Rango de precipitación","700,1000 "
San Antonio Acutla,Oaxaca,Coutput/pdfs/20106,"Rango de precipitación","600,700 "
San Antonio de la Cal,Oaxaca,Coutput/pdfs/20107,"Rango de precipitación","700,800 "
San Antonio Huitepec,Oaxaca,Coutput/pdfs/20108,"Rango de precipitación","800,1200 "
San Antonio Nanahuatípam,Oaxaca,Coutput/pdfs/20109,"Rango de precipitación","300,800 "
San Antonio Sinicahua,Oaxaca,Coutput/pdfs/20110,"Rango de precipitación","800,1000 "
San Antonio Tepetlapa,Oaxaca,Coutput/pdfs/20111,"Rango de precipitación","1500,2500 "
San Baltazar Chichicápam,Oaxaca,Coutput/pdfs/20112,"Rango de precipitación","600,800 "
San Baltazar Loxicha,Oaxaca,Coutput/pdfs/20113,"Rango de precipitación","1200,2500 "
San Baltazar Yatzachi el Bajo,Oaxaca,Coutput/pdfs/20114,"Rango de precipitación","1500,2000 "
San Bartolo Coyotepc,Oaxaca,Coutput/pdfs/20115,"Rango de precipitación","700,800 "
San Bartolmé Ayautla,Oaxaca,Coutput/pdfs/20116,"Rango de precipitación","2500,4500 "
San Bartolomé Loxicha,Oaxaca,Coutput/pdfs/20117,"Rango de precipitación","1000,2500 "
San Bartolomé Quialana,Oaxaca,Coutput/pdfs/20118,"Rango de precipitación","600,800 "
San Bartolomé Yucuañe,Oaxaca,Coutput/pdfs/20119,"Rango de precipitación","800,1200 "
